ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-08-24,2164.23243612052,-412.1642816718361,5067.223291031275,2164.23243612052,2164.23243612052,190.82601998118352,190.82601998118352,190.82601998118352,156.0746826908826,156.0746826908826,156.0746826908826,34.75133729030091,34.75133729030091,34.75133729030091,0.0,0.0,0.0,2355.0584561017035
2017-08-25,2165.2258800126347,-78.46754646880694,5390.112063246444,2165.2258800126347,2165.2258800126347,509.23319389121974,509.23319389121974,509.23319389121974,419.7313386421031,419.7313386421031,419.7313386421031,89.50185524911666,89.50185524911666,89.50185524911666,0.0,0.0,0.0,2674.4590739038545
2017-08-26,2166.2193239047497,-297.95210537524326,5045.832463001874,2166.2193239047497,2166.2193239047497,169.6623312988805,169.6623312988805,169.6623312988805,21.366499824895666,21.366499824895666,21.366499824895666,148.29583147398483,148.29583147398483,148.29583147398483,0.0,0.0,0.0,2335.88165520363
2017-08-27,2167.2127677968642,-54.72849622027913,5230.955138000924,2167.2127677968642,2167.2127677968642,414.4370991397936,414.4370991397936,414.4370991397936,203.61296027479102,203.61296027479102,203.61296027479102,210.82413886500257,210.82413886500257,210.82413886500257,0.0,0.0,0.0,2581.649866936658
2017-08-28,2168.206211688979,231.20730770276813,5735.790607878976,2168.206211688979,2168.206211688979,688.3076830547826,688.3076830547826,688.3076830547826,411.61494110540224,411.61494110540224,411.61494110540224,276.69274194938043,276.69274194938043,276.69274194938043,0.0,0.0,0.0,2856.5138947437613
2017-08-29,2169.199655581094,-404.16796324297366,5219.8036545717505,2169.199655581094,2169.199655581094,173.4178651462807,173.4178651462807,173.4178651462807,-172.00787204974426,-172.00787204974426,-172.00787204974426,345.42573719602495,345.42573719602495,345.42573719602495,0.0,0.0,0.0,2342.6175207273745
2017-08-31,2171.1865433653234,-63.77561032825269,5681.869897273066,2171.1865433653234,2171.1865433653234,645.2770780650524,645.2770780650524,645.2770780650524,156.0746826893455,156.0746826893455,156.0746826893455,489.2023953757068,489.2023953757068,489.2023953757068,0.0,0.0,0.0,2816.4636214303755
2017-09-01,2172.1799872574384,212.23809516815786,5703.2428806808375,2172.1799872574384,2172.1799872574384,982.6676806118058,982.6676806118058,982.6676806118058,419.73133864119245,419.73133864119245,419.73133864119245,562.9363419706134,562.9363419706134,562.9363419706134,0.0,0.0,0.0,3154.847667869244
2017-09-02,2173.173431149553,77.01360714633068,5467.158284566172,2173.173431149553,2173.173431149553,658.2992432138342,658.2992432138342,658.2992432138342,21.366499825492244,21.366499825492244,21.366499825492244,636.932743388342,636.932743388342,636.932743388342,0.0,0.0,0.0,2831.4726743633873
2017-09-03,2174.166875041668,402.0674471052012,5868.260903053238,2174.166875041668,2174.166875041668,914.0229063188285,914.0229063188285,914.0229063188285,203.61296027548826,203.61296027548826,203.61296027548826,710.4099460433403,710.4099460433403,710.4099460433403,0.0,0.0,0.0,3088.1897813604965
2017-09-04,2175.160318933783,564.2099399963572,6106.662451455716,2175.160318933783,2175.160318933783,1194.170556791951,1194.170556791951,1194.170556791951,411.61494110590183,411.61494110590183,411.61494110590183,782.555615686049,782.555615686049,782.555615686049,0.0,0.0,0.0,3369.3308757257337
2017-09-05,2176.153762825897,56.3484536290814,5640.185929637392,2176.153762825897,2176.153762825897,680.5314020564274,680.5314020564274,680.5314020564274,-172.00787204775895,-172.00787204775895,-172.00787204775895,852.5392741041863,852.5392741041863,852.5392741041863,0.0,0.0,0.0,2856.6851648823244
2017-09-07,2178.140650610127,581.4851477192686,5856.119607280611,2178.140650610127,2178.140650610127,1138.761538744122,1138.761538744122,1138.761538744122,156.07468269001427,156.07468269001427,156.07468269001427,982.6868560541076,982.6868560541076,982.6868560541076,0.0,0.0,0.0,3316.902189354249
2017-09-08,2179.134094502242,1211.9590255939447,6386.133435643723,2179.134094502242,2179.134094502242,1460.9496858469206,1460.9496858469206,1460.9496858469206,419.7313386412424,419.7313386412424,419.7313386412424,1041.2183472056784,1041.2183472056784,1041.2183472056784,0.0,0.0,0.0,3640.0837803491627
2017-09-09,2180.1275383943566,479.9756366126423,6015.053497900187,2180.1275383943566,2180.1275383943566,1115.7162233174738,1115.7162233174738,1115.7162233174738,21.36649982608887,21.36649982608887,21.36649982608887,1094.349723491385,1094.349723491385,1094.349723491385,0.0,0.0,0.0,3295.8437617118307
2017-09-10,2181.120982286471,872.7772062005863,6303.405543613301,2181.120982286471,2181.120982286471,1344.9717756628784,1344.9717756628784,1344.9717756628784,203.61296027385083,203.61296027385083,203.61296027385083,1141.3588153890275,1141.3588153890275,1141.3588153890275,0.0,0.0,0.0,3526.0927579493496
2017-09-11,2182.1144261785867,835.8237751482767,6497.711393455433,2182.1144261785867,2182.1144261785867,1593.1985497513492,1593.1985497513492,1593.1985497513492,411.6149411059865,411.6149411059865,411.6149411059865,1181.5836086453628,1181.5836086453628,1181.5836086453628,0.0,0.0,0.0,3775.312975929936
2017-09-12,2183.107870070701,540.0398604573127,6086.015371023049,2183.107870070701,2183.107870070701,1042.425657711924,1042.425657711924,1042.425657711924,-172.00787204892177,-172.00787204892177,-172.00787204892177,1214.4335297608459,1214.4335297608459,1214.4335297608459,0.0,0.0,0.0,3225.5335277826252
2017-09-13,2184.101313962816,-598.3788875241216,5093.666097031332,2184.101313962816,2184.101313962816,199.00709943714332,199.00709943714332,199.00709943714332,-1040.3925504897954,-1040.3925504897954,-1040.3925504897954,1239.3996499269388,1239.3996499269388,1239.3996499269388,0.0,0.0,0.0,2383.1084133999593
2017-09-14,2185.094757854931,869.4989360401366,6273.855180152976,2185.094757854931,2185.094757854931,1412.1383207949664,1412.1383207949664,1412.1383207949664,156.074682690683,156.074682690683,156.074682690683,1256.0636381042834,1256.0636381042834,1256.0636381042834,0.0,0.0,0.0,3597.233078649897
2017-09-15,2186.0882017470453,1053.4358452218753,6520.484002181365,2186.0882017470453,2186.0882017470453,1683.8366599983021,1683.8366599983021,1683.8366599983021,419.7313386403317,419.7313386403317,419.7313386403317,1264.1053213579705,1264.1053213579705,1264.1053213579705,0.0,0.0,0.0,3869.9248617453477
2017-09-16,2187.0816456391603,847.3665396660418,6409.395341792682,2187.0816456391603,2187.0816456391603,1284.675239654274,1284.675239654274,1284.675239654274,21.366499825990903,21.366499825990903,21.366499825990903,1263.3087398282833,1263.3087398282833,1263.3087398282833,0.0,0.0,0.0,3471.7568852934346
2017-09-17,2188.0750895312754,807.7504211953191,6365.938895050943,2188.0750895312754,2188.0750895312754,1457.1795743122143,1457.1795743122143,1457.1795743122143,203.61296027565925,203.61296027565925,203.61296027565925,1253.566614036555,1253.566614036555,1253.566614036555,0.0,0.0,0.0,3645.2546638434897
2017-09-18,2189.06853342339,1069.690707053458,6742.896847352416,2189.06853342339,2189.06853342339,1646.4981139270296,1646.4981139270296,1646.4981139270296,411.6149411056334,411.6149411056334,411.6149411056334,1234.8831728213963,1234.8831728213963,1234.8831728213963,0.0,0.0,0.0,3835.5666473504198
2017-09-19,2190.061977315505,422.53356732047126,5923.559833642705,2190.061977315505,2190.061977315505,1035.367448294322,1035.367448294322,1035.367448294322,-172.0078720496595,-172.0078720496595,-172.0078720496595,1207.3753203439817,1207.3753203439817,1207.3753203439817,0.0,0.0,0.0,3225.429425609827
2017-09-20,2191.0554212076195,-210.2166877492545,5055.385643418086,2191.0554212076195,2191.0554212076195,130.87959911741652,130.87959911741652,130.87959911741652,-1040.3925504895676,-1040.3925504895676,-1040.3925504895676,1171.272149606984,1171.272149606984,1171.272149606984,0.0,0.0,0.0,2321.935020325036
2017-09-21,2192.048865099734,822.2236802441497,6451.7049003409675,2192.048865099734,2192.048865099734,1282.9875198983164,1282.9875198983164,1282.9875198983164,156.0746826897271,156.0746826897271,156.0746826897271,1126.9128372085893,1126.9128372085893,1126.9128372085893,0.0,0.0,0.0,3475.0363849980504
2017-09-22,2193.0423089918495,883.7897439825756,6311.82897078711,2193.0423089918495,2193.0423089918495,1494.4743177330934,1494.4743177330934,1494.4743177330934,419.7313386408464,419.7313386408464,419.7313386408464,1074.742979092247,1074.742979092247,1074.742979092247,0.0,0.0,0.0,3687.516626724943
2017-09-23,2194.0357528839636,495.53981284210244,6080.313537868236,2194.0357528839636,2194.0357528839636,1036.6759492652457,1036.6759492652457,1036.6759492652457,21.36649982658744,21.36649982658744,21.36649982658744,1015.3094494386582,1015.3094494386582,1015.3094494386582,0.0,0.0,0.0,3230.7117021492095
2017-09-24,2195.0291967760786,509.47903885840566,6145.620325234646,2195.0291967760786,2195.0291967760786,1152.866844585071,1152.866844585071,1152.866844585071,203.61296027524537,203.61296027524537,203.61296027524537,949.2538843098255,949.2538843098255,949.2538843098255,0.0,0.0,0.0,3347.8960413611494
2017-09-25,2196.0226406681936,752.1072155784852,6208.123574013772,2196.0226406681936,2196.0226406681936,1288.9198490843344,1288.9198490843344,1288.9198490843344,411.6149411052804,411.6149411052804,411.6149411052804,877.3049079790538,877.3049079790538,877.3049079790538,0.0,0.0,0.0,3484.9424897525278
2017-09-26,2197.016084560308,141.18682890786317,5491.909915534363,2197.016084560308,2197.016084560308,628.2613609687263,628.2613609687263,628.2613609687263,-172.00787205082227,-172.00787205082227,-172.00787205082227,800.2692330195486,800.2692330195486,800.2692330195486,0.0,0.0,0.0,2825.2774455290346
2017-09-28,2199.0029723445377,127.90647528396475,5803.339324752978,2199.0029723445377,2199.0029723445377,790.5696138866085,790.5696138866085,790.5696138866085,156.07468268981467,156.07468268981467,156.07468268981467,634.4949311967939,634.4949311967939,634.4949311967939,0.0,0.0,0.0,2989.5725862311465
2017-09-29,2199.9964162366527,361.82212649133857,5875.100656360215,2199.9964162366527,2199.9964162366527,967.3985098367002,967.3985098367002,967.3985098367002,419.73133864089624,419.73133864089624,419.73133864089624,547.667171195804,547.667171195804,547.667171195804,0.0,0.0,0.0,3167.394926073353
2017-09-30,2200.9898601287678,-154.8868526687125,5513.427028528021,2200.9898601287678,2200.9898601287678,480.917600005218,480.917600005218,480.917600005218,21.36649982488463,21.36649982488463,21.36649982488463,459.5511001803334,459.5511001803334,459.5511001803334,0.0,0.0,0.0,2681.9074601339858
2017-10-01,2201.9833040208823,160.30224759360462,5609.268315564566,2201.9833040208823,2201.9833040208823,574.7941012090596,574.7941012090596,574.7941012090596,203.61296027594267,203.61296027594267,203.61296027594267,371.1811409331169,371.1811409331169,371.1811409331169,0.0,0.0,0.0,2776.777405229942
2017-10-02,2202.976747912997,197.5835187501222,5708.730523343414,2202.976747912997,2202.976747912997,695.2159305913341,695.2159305913341,695.2159305913341,411.6149411062176,411.6149411062176,411.6149411062176,283.6009894851165,283.6009894851165,283.6009894851165,0.0,0.0,0.0,2898.192678504331
2017-10-03,2203.970191805112,-472.5651263790743,4892.972360463307,2203.970191805112,2203.970191805112,25.843117749805316,25.843117749805316,25.843117749805316,-172.00787204653906,-172.00787204653906,-172.00787204653906,197.85098979634438,197.85098979634438,197.85098979634438,0.0,0.0,0.0,2229.8133095549174
2017-10-04,2204.963635697227,-1537.112329194949,4161.980970025823,2204.963635697227,2204.963635697227,-925.4369809426785,-925.4369809426785,-925.4369809426785,-1040.3925504898582,-1040.3925504898582,-1040.3925504898582,114.95556954717996,114.95556954717996,114.95556954717996,0.0,0.0,0.0,1279.5266547545484
2017-10-05,2205.957079589342,-526.9678720268629,5241.073217878774,2205.957079589342,2205.957079589342,191.98555597096276,191.98555597096276,191.98555597096276,156.0746826910646,156.0746826910646,156.0746826910646,35.910873279898205,35.910873279898205,35.910873279898205,0.0,0.0,0.0,2397.9426355603046
2017-10-06,2206.9505234814565,-479.79474278577703,5223.482672007032,2206.9505234814565,2206.9505234814565,381.40406175949687,381.40406175949687,381.40406175949687,419.7313386409462,419.7313386409462,419.7313386409462,-38.327276881449365,-38.327276881449365,-38.327276881449365,0.0,0.0,0.0,2588.3545852409534
2017-10-07,2207.943967373571,-667.444091861022,4805.127814463822,2207.943967373571,2207.943967373571,-85.48846899213801,-85.48846899213801,-85.48846899213801,21.36649982628367,21.36649982628367,21.36649982628367,-106.85496881842168,-106.85496881842168,-106.85496881842168,0.0,0.0,0.0,2122.455498381433
2017-10-08,2208.937411265686,-580.7397993372642,5076.383644076388,2208.937411265686,2208.937411265686,34.78174204890783,34.78174204890783,34.78174204890783,203.61296027430518,203.61296027430518,203.61296027430518,-168.83121822539738,-168.83121822539738,-168.83121822539738,0.0,0.0,0.0,2243.7191533145938
2017-10-09,2209.9308551578006,-303.08287956427114,5060.465998301672,2209.9308551578006,2209.9308551578006,188.12663677837654,188.12663677837654,188.12663677837654,411.61494110501206,411.61494110501206,411.61494110501206,-223.48830432663553,-223.48830432663553,-223.48830432663553,0.0,0.0,0.0,2398.057491936177
2017-10-10,2210.924299049916,-1104.3393026579947,4550.910903733016,2210.924299049916,2210.924299049916,-442.1491887540934,-442.1491887540934,-442.1491887540934,-172.0078720472768,-172.0078720472768,-172.0078720472768,-270.1413167068166,-270.1413167068166,-270.1413167068166,0.0,0.0,0.0,1768.7751102958227
2017-10-12,2212.911186834145,-536.8499162466834,4762.419969248901,2212.911186834145,2212.911186834145,-181.08579898796216,-181.08579898796216,-181.08579898796216,156.0746826917333,156.0746826917333,156.0746826917333,-337.16048167969547,-337.16048167969547,-337.16048167969547,0.0,0.0,0.0,2031.825387846183
2017-10-13,2213.90463072626,-304.61677053151715,4999.306857746813,2213.90463072626,2213.90463072626,63.08759236263377,63.08759236263377,63.08759236263377,419.73133864050016,419.73133864050016,419.73133864050016,-356.6437462778664,-356.6437462778664,-356.6437462778664,0.0,0.0,0.0,2276.9922230888938
2017-10-14,2214.8980746183747,-729.0893570936495,4694.093875777315,2214.8980746183747,2214.8980746183747,-345.00267877352684,-345.00267877352684,-345.00267877352684,21.36649982573056,21.36649982573056,21.36649982573056,-366.36917859925745,-366.36917859925745,-366.36917859925745,0.0,0.0,0.0,1869.8953958448478
2017-10-15,2215.8915185104897,-712.3566100435165,4704.695163307003,2215.8915185104897,2215.8915185104897,-162.5617265789831,-162.5617265789831,-162.5617265789831,203.61296027389142,203.61296027389142,203.61296027389142,-366.1746868528745,-366.1746868528745,-366.1746868528745,0.0,0.0,0.0,2053.3297919315064
2017-10-16,2216.8849624026043,-582.6666016545322,5229.9564565960245,2216.8849624026043,2216.8849624026043,55.59856394131914,55.59856394131914,55.59856394131914,411.61494110551155,411.61494110551155,411.61494110551155,-356.0163771641924,-356.0163771641924,-356.0163771641924,0.0,0.0,0.0,2272.4835263439236
2017-10-17,2217.878406294719,-939.9842531345537,4524.799872693713,2217.878406294719,2217.878406294719,-507.9779037247513,-507.9779037247513,-507.9779037247513,-172.00787204801458,-172.00787204801458,-172.00787204801458,-335.9700316767366,-335.9700316767366,-335.9700316767366,0.0,0.0,0.0,1709.9005025699676
2017-10-19,2219.865294078949,-573.65486794251,4853.701969777513,2219.865294078949,2219.865294078949,-111.03879049059591,-111.03879049059591,-111.03879049059591,156.07468269077737,156.07468269077737,156.07468269077737,-267.11347318137325,-267.11347318137325,-267.11347318137325,0.0,0.0,0.0,2108.826503588353
2017-10-20,2220.8587379710634,-494.5340728009736,5155.375038008679,2220.8587379710634,2220.8587379710634,200.6852771571226,200.6852771571226,200.6852771571226,419.7313386419753,419.7313386419753,419.7313386419753,-219.04606148485271,-219.04606148485271,-219.04606148485271,0.0,0.0,0.0,2421.544015128186
2017-10-21,2221.8521818631784,-593.0287636372123,4629.839449571505,2221.8521818631784,2221.8521818631784,-141.20223394012007,-141.20223394012007,-141.20223394012007,21.36649982517743,21.36649982517743,21.36649982517743,-162.5687337652975,-162.5687337652975,-162.5687337652975,0.0,0.0,0.0,2080.6499479230583
2017-10-22,2222.845625755293,-367.0119409137012,4921.533697066702,2222.845625755293,2222.845625755293,105.2869186442438,105.2869186442438,105.2869186442438,203.61296027569983,203.61296027569983,203.61296027569983,-98.32604163145605,-98.32604163145605,-98.32604163145605,0.0,0.0,0.0,2328.132544399537
2017-10-23,2223.839069647408,-156.435443331019,5242.202357605038,2223.839069647408,2223.839069647408,384.55524848335716,384.55524848335716,384.55524848335716,411.6149411051587,411.6149411051587,411.6149411051587,-27.059692621801567,-27.059692621801567,-27.059692621801567,0.0,0.0,0.0,2608.394318130765
2017-10-24,2224.832513539523,-449.3323429371346,4925.736782435398,2224.832513539523,2224.832513539523,-121.60736964235886,-121.60736964235886,-121.60736964235886,-172.00787204687938,-172.00787204687938,-172.00787204687938,50.40050240452054,50.40050240452054,50.40050240452054,0.0,0.0,0.0,2103.2251438971643
2017-10-26,2226.8194013237526,-141.68471927575075,5298.873358699919,2226.8194013237526,2226.8194013237526,376.28149614536994,376.28149614536994,376.28149614536994,156.07468269202727,156.07468269202727,156.07468269202727,220.20681345334273,220.20681345334273,220.20681345334273,0.0,0.0,0.0,2603.1008974691226
2017-10-27,2227.812845215867,334.77533534930757,5784.139843403344,2227.812845215867,2227.812845215867,730.2848736552802,730.2848736552802,730.2848736552802,419.7313386410647,419.7313386410647,419.7313386410647,310.5535350142155,310.5535350142155,310.5535350142155,0.0,0.0,0.0,2958.097718871147
2017-10-28,2228.806289107982,-318.4275905045864,5388.676706684645,2228.806289107982,2228.806289107982,424.48889709309174,424.48889709309174,424.48889709309174,21.36649982462431,21.36649982462431,21.36649982462431,403.12239726846735,403.12239726846735,403.12239726846735,0.0,0.0,0.0,2653.295186201074
2017-10-29,2229.7997330000967,227.32164192204476,5629.245855711361,2229.7997330000967,2229.7997330000967,700.4377139036386,700.4377139036386,700.4377139036386,203.61296027406237,203.61296027406237,203.61296027406237,496.8247536295763,496.8247536295763,496.8247536295763,0.0,0.0,0.0,2930.2374469037354
2017-10-30,2230.7931768922112,578.7834605788465,6046.7546547002585,2230.7931768922112,2230.7931768922112,1002.1787916087741,1002.1787916087741,1002.1787916087741,411.6149411056808,411.6149411056808,411.6149411056808,590.5638505030932,590.5638505030932,590.5638505030932,0.0,0.0,0.0,3232.9719685009854
2017-10-31,2231.7866207843263,-41.8838450563245,5600.208635908037,2231.7866207843263,2231.7866207843263,511.24310689004585,511.24310689004585,511.24310689004585,-172.00787204761716,-172.00787204761716,-172.00787204761716,683.250978937663,683.250978937663,683.250978937663,0.0,0.0,0.0,2743.029727674372
2017-11-01,2232.7800646764413,-687.8767214255598,4724.431803540404,2232.7800646764413,2232.7800646764413,-266.57069130614906,-266.57069130614906,-266.57069130614906,-1040.39255048952,-1040.39255048952,-1040.39255048952,773.821859183371,773.821859183371,773.821859183371,0.0,0.0,0.0,1966.2093733702923
2017-11-02,2233.7735085685563,334.0027624508704,6000.149234327243,2233.7735085685563,2233.7735085685563,1017.3276760139477,1017.3276760139477,1017.3276760139477,156.07468269211486,156.07468269211486,156.07468269211486,861.2529933218326,861.2529933218326,861.2529933218326,0.0,0.0,0.0,3251.101184582504
2017-11-03,2234.766952460671,817.8206958367225,6168.559464538914,2234.766952460671,2234.766952460671,1364.3090440288058,1364.3090440288058,1364.3090440288058,419.7313386425399,419.7313386425399,419.7313386425399,944.577705386266,944.577705386266,944.577705386266,0.0,0.0,0.0,3599.075996489477
2017-11-04,2235.7603963527854,549.3436985496537,5914.739706736401,2235.7603963527854,2235.7603963527854,1044.2680772522483,1044.2680772522483,1044.2680772522483,21.36649982602336,21.36649982602336,21.36649982602336,1022.9015774262248,1022.9015774262248,1022.9015774262248,0.0,0.0,0.0,3280.0284736050335
2017-11-05,2236.7538402449004,875.6653059469222,6400.322885030775,2236.7538402449004,2236.7538402449004,1299.029944758184,1299.029944758184,1299.029944758184,203.6129602747596,203.6129602747596,203.6129602747596,1095.4169844834244,1095.4169844834244,1095.4169844834244,0.0,0.0,0.0,3535.7837850030846
2017-11-06,2237.7472841370154,1166.622494812513,6334.084201258606,2237.7472841370154,2237.7472841370154,1573.031373179837,1573.031373179837,1573.031373179837,411.6149411053278,411.6149411053278,411.6149411053278,1161.4164320745092,1161.4164320745092,1161.4164320745092,0.0,0.0,0.0,3810.7786573168523
2017-11-07,2238.74072802913,500.0299176630994,5859.563936250127,2238.74072802913,2238.74072802913,1048.2965349608626,1048.2965349608626,1048.2965349608626,-172.00787204877992,-172.00787204877992,-172.00787204877992,1220.3044070096425,1220.3044070096425,1220.3044070096425,0.0,0.0,0.0,3287.0372629899925
2017-11-08,2239.734171921245,-154.06628813493683,5088.333609963026,2239.734171921245,2239.734171921245,231.21491607404866,231.21491607404866,231.21491607404866,-1040.392550489292,-1040.392550489292,-1040.392550489292,1271.6074665633407,1271.6074665633407,1271.6074665633407,0.0,0.0,0.0,2470.9490879952937
2017-11-09,2240.7276158133595,1063.6180188915885,6279.972610128357,2240.7276158133595,2240.7276158133595,1471.0569950290007,1471.0569950290007,1471.0569950290007,156.07468269115893,156.07468269115893,156.07468269115893,1314.982312337842,1314.982312337842,1314.982312337842,0.0,0.0,0.0,3711.78461084236
2017-11-10,2241.7210597054745,1256.2346445134774,6985.807418403709,2241.7210597054745,2241.7210597054745,1769.952962219158,1769.952962219158,1769.952962219158,419.73133864162924,419.73133864162924,419.73133864162924,1350.2216235775288,1350.2216235775288,1350.2216235775288,0.0,0.0,0.0,4011.6740219246326
2017-11-11,2242.7145035975896,870.9127891188588,6450.235459633552,2242.7145035975896,2242.7145035975896,1398.6239598499997,1398.6239598499997,1398.6239598499997,21.366499825470232,21.366499825470232,21.366499825470232,1377.2574600245293,1377.2574600245293,1377.2574600245293,0.0,0.0,0.0,3641.338463447589
2017-11-12,2243.7079474897037,1137.9477543600785,6497.269850683411,2243.7079474897037,2243.7079474897037,1599.7750464587014,1599.7750464587014,1599.7750464587014,203.6129602754569,203.6129602754569,203.6129602754569,1396.1620861832444,1396.1620861832444,1396.1620861832444,0.0,0.0,0.0,3843.4829939484052
2017-11-13,2244.701391381819,1116.5733539495382,6812.666474791384,2244.701391381819,2244.701391381819,1818.7610575948659,1818.7610575948659,1818.7610575948659,411.6149411049749,411.6149411049749,411.6149411049749,1407.146116489891,1407.146116489891,1407.146116489891,0.0,0.0,0.0,4063.4624489766848
2017-11-14,2245.6948352739337,723.3231695428456,6410.664459630633,2245.6948352739337,2245.6948352739337,1238.54606143875,1238.54606143875,1238.54606143875,-172.00787204679466,-172.00787204679466,-172.00787204679466,1410.5539334855448,1410.5539334855448,1410.5539334855448,0.0,0.0,0.0,3484.240896712684
2017-11-15,2246.6882791660482,-130.85403558504473,5306.153985452262,2246.6882791660482,2246.6882791660482,366.4638371897575,366.4638371897575,366.4638371897575,-1040.3925504897243,-1040.3925504897243,-1040.3925504897243,1406.8563876794817,1406.8563876794817,1406.8563876794817,0.0,0.0,0.0,2613.152116355806
2017-11-16,2247.6817230581632,1181.371329741406,6538.5443031661625,2247.6817230581632,2247.6817230581632,1552.7155298190016,1552.7155298190016,1552.7155298190016,156.0746826890407,156.0746826890407,156.0746826890407,1396.6408471299608,1396.6408471299608,1396.6408471299608,0.0,0.0,0.0,3800.3972528771646
2017-11-17,2248.675166950278,1224.1183853843186,6730.1262799750475,2248.675166950278,2248.675166950278,1800.3300641945468,1800.3300641945468,1800.3300641945468,419.73133864167914,419.73133864167914,419.73133864167914,1380.5987255528676,1380.5987255528676,1380.5987255528676,0.0,0.0,0.0,4049.0052311448244
2017-11-18,2249.668610842393,917.9849846186405,6387.506743134674,2249.668610842393,2249.668610842393,1380.8771783356303,1380.8771783356303,1380.8771783356303,21.36649982606677,21.36649982606677,21.36649982606677,1359.5106785095636,1359.5106785095636,1359.5106785095636,0.0,0.0,0.0,3630.5457891780234
2017-11-19,2250.662054734508,740.6439575206242,6288.592451614771,2250.662054734508,2250.662054734508,1537.8426766892512,1537.8426766892512,1537.8426766892512,203.6129602761542,203.6129602761542,203.6129602761542,1334.229716413097,1334.229716413097,1334.229716413097,0.0,0.0,0.0,3788.504731423759
2017-11-20,2251.6554986266224,1365.9240756834351,6651.372640389089,2251.6554986266224,2251.6554986266224,1717.2774802395102,1717.2774802395102,1717.2774802395102,411.61494110505953,411.61494110505953,411.61494110505953,1305.6625391344505,1305.6625391344505,1305.6625391344505,0.0,0.0,0.0,3968.9329788661325
2017-11-21,2252.6489425187374,842.4254119096478,6218.940533321878,2252.6489425187374,2252.6489425187374,1102.7415762810701,1102.7415762810701,1102.7415762810701,-172.00787204795748,-172.00787204795748,-172.00787204795748,1274.7494483290275,1274.7494483290275,1274.7494483290275,0.0,0.0,0.0,3355.3905187998075
2017-11-22,2253.642386410852,-310.37184585861445,5259.096312097913,2253.642386410852,2253.642386410852,202.050688224257,202.050688224257,202.050688224257,-1040.3925504894964,-1040.3925504894964,-1040.3925504894964,1242.4432387137533,1242.4432387137533,1242.4432387137533,0.0,0.0,0.0,2455.693074635109
2017-11-23,2254.6358303029665,876.3569195715166,6236.481777883966,2254.6358303029665,2254.6358303029665,1365.7621896617416,1365.7621896617416,1365.7621896617416,156.07468269029064,156.07468269029064,156.07468269029064,1209.687506971451,1209.687506971451,1209.687506971451,0.0,0.0,0.0,3620.398019964708
2017-11-24,2255.629274195082,1174.727869350564,6595.757512827334,2255.629274195082,2255.629274195082,1597.1261841034502,1597.1261841034502,1597.1261841034502,419.7313386417291,419.7313386417291,419.7313386417291,1177.3948454617212,1177.3948454617212,1177.3948454617212,0.0,0.0,0.0,3852.755458298532
2017-11-25,2256.6227180871965,840.3827436359434,6138.888367036121,2256.6227180871965,2256.6227180871965,1167.7919061794148,1167.7919061794148,1167.7919061794148,21.36649982516644,21.36649982516644,21.36649982516644,1146.4254063542483,1146.4254063542483,1146.4254063542483,0.0,0.0,0.0,3424.414624266611
2017-11-26,2257.616161979311,1025.77679463398,6364.011313268243,2257.616161979311,2257.616161979311,1321.1792895501442,1321.1792895501442,1321.1792895501442,203.61296027451675,203.61296027451675,203.61296027451675,1117.5663292756274,1117.5663292756274,1117.5663292756274,0.0,0.0,0.0,3578.795451529455
2017-11-27,2258.609605871426,749.4120072145912,6254.759022998712,2258.609605871426,2258.609605871426,1503.1274625478402,1503.1274625478402,1503.1274625478402,411.6149411055591,411.6149411055591,411.6149411055591,1091.512521442281,1091.512521442281,1091.512521442281,0.0,0.0,0.0,3761.7370684192665
2017-11-28,2259.6030497635406,290.5396692642659,5901.773044423623,2259.6030497635406,2259.6030497635406,896.8413911070642,896.8413911070642,896.8413911070642,-172.00787204869513,-172.00787204869513,-172.00787204869513,1068.8492631557592,1068.8492631557592,1068.8492631557592,0.0,0.0,0.0,3156.444440870605
2017-11-29,2260.596493655656,-481.98534685165754,5025.314053958808,2260.596493655656,2260.596493655656,9.644532931192394,9.644532931192394,9.644532931192394,-1040.3925504893548,-1040.3925504893548,-1040.3925504893548,1050.0370834205473,1050.0370834205473,1050.0370834205473,0.0,0.0,0.0,2270.2410265868484
2017-11-30,2261.58993754777,843.1327951939107,6134.935615871061,2261.58993754777,2261.58993754777,1191.4739932262148,1191.4739932262148,1191.4739932262148,156.07468268875354,156.07468268875354,156.07468268875354,1035.3993105374611,1035.3993105374611,1035.3993105374611,0.0,0.0,0.0,3453.063930773985
2017-12-01,2262.583381439885,1190.4722547468268,6571.759898536543,2262.583381439885,2262.583381439885,1444.8439900569024,1444.8439900569024,1444.8439900569024,419.73133864224366,419.73133864224366,419.73133864224366,1025.1126514146588,1025.1126514146588,1025.1126514146588,0.0,0.0,0.0,3707.4273714967876
2017-12-02,2263.576825332,528.7140673900092,5913.9298974444855,2263.576825332,2263.576825332,1040.5675917176834,1040.5675917176834,1040.5675917176834,21.366499825762983,21.366499825762983,21.366499825762983,1019.2010918919204,1019.2010918919204,1019.2010918919204,0.0,0.0,0.0,3304.1444170496834
